country,lead_time,parking_spaces,hotel,y_pred,y_pred_proba,timestamp
SWE,228,0,City Hotel,0,0.03815384816358681,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
ESP,1,0,Resort Hotel,0,0.2585878321343127,2016-10-04
GBR,121,0,Resort Hotel,0,0.025783804375582694,2016-10-04
ITA,57,1,Resort Hotel,0,0.002959129333528414,2016-10-04
IRL,63,0,Resort Hotel,0,0.05189543766270379,2016-10-04
GBR,173,0,Resort Hotel,0,0.025174959896433556,2016-10-04
GBR,173,0,Resort Hotel,0,0.025174959896433556,2016-10-04
GBR,133,0,Resort Hotel,0,0.025783804375582694,2016-10-04
PRT,176,1,Resort Hotel,0,0.004807320525869452,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
ESP,0,1,Resort Hotel,0,0.0076441791749116555,2016-10-04
GBR,0,1,Resort Hotel,0,0.004141754965629651,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
GBR,7,0,Resort Hotel,0,0.07595533543957972,2016-10-04
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
ESP,36,0,City Hotel,0,0.13389259009391052,2016-10-05
PRT,383,0,Resort Hotel,0,0.2565119422464943,2016-10-05
DEU,34,0,City Hotel,0,0.13389259009391052,2016-10-05
SWE,27,0,City Hotel,0,0.14577146024503107,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
IRL,383,1,Resort Hotel,0,0.0007591759403423452,2016-10-05
GBR,151,0,City Hotel,0,0.11408044204856682,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,8,0,Resort Hotel,0,0.07595533543957972,2016-10-05
PRT,8,1,Resort Hotel,0,0.0061562449796288,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
SWE,38,0,City Hotel,0,0.14395388156016942,2016-10-05
BEL,105,0,City Hotel,0,0.048406217412917334,2016-10-05
DEU,45,0,City Hotel,0,0.13389259009391052,2016-10-05
CN,85,0,City Hotel,0,0.03374327456390052,2016-10-05
SWE,38,0,City Hotel,0,0.14395388156016942,2016-10-05
DEU,206,0,City Hotel,0,0.02361643549576232,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
SWE,38,0,City Hotel,0,0.14395388156016942,2016-10-05
SWE,119,0,City Hotel,0,0.09359170054355016,2016-10-05
CN,85,0,City Hotel,0,0.03374327456390052,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
DEU,85,0,City Hotel,0,0.10198997061379067,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
DEU,85,0,City Hotel,0,0.10198997061379067,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
ESP,15,0,City Hotel,0,0.13560325690239586,2016-10-05
RUS,87,0,City Hotel,1,0.5323518247093074,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
ESP,93,0,City Hotel,0,0.052541715557134015,2016-10-05
ROU,383,0,Resort Hotel,0,0.0035477966974192853,2016-10-05
GBR,3,0,City Hotel,0,0.31900448061228015,2016-10-05
ESP,93,0,City Hotel,0,0.052541715557134015,2016-10-05
SWE,41,0,City Hotel,0,0.14395388156016942,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
IRL,383,0,Resort Hotel,0,0.01036388552052174,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
DEU,150,0,Resort Hotel,0,0.020548712464460304,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
IRL,185,0,Resort Hotel,0,0.014169228808458242,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
IRL,185,0,Resort Hotel,0,0.014169228808458242,2016-10-05
GBR,8,0,Resort Hotel,0,0.07595533543957972,2016-10-05
FRA,28,0,City Hotel,0,0.2779955930516886,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
PRT,0,0,City Hotel,1,0.7712137568081386,2016-10-05
SUR,8,1,Resort Hotel,0,0.003178636069667885,2016-10-05
GBR,8,1,Resort Hotel,0,0.003234006896890161,2016-10-05
GBR,8,1,Resort Hotel,0,0.003234006896890161,2016-10-05
GBR,8,0,Resort Hotel,0,0.07595533543957972,2016-10-05
USA,100,1,Resort Hotel,0,0.0022420114303828716,2016-10-05
GBR,8,1,Resort Hotel,0,0.003234006896890161,2016-10-05
GBR,8,1,Resort Hotel,0,0.003234006896890161,2016-10-05
ESP,8,0,Resort Hotel,0,0.0972160901028098,2016-10-05
GBR,8,0,Resort Hotel,0,0.07595533543957972,2016-10-05
GBR,8,0,Resort Hotel,0,0.07595533543957972,2016-10-05
GBR,8,0,Resort Hotel,0,0.07595533543957972,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,8,1,Resort Hotel,0,0.003234006896890161,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
DEU,85,0,City Hotel,0,0.10198997061379067,2016-10-05
PRT,2,0,City Hotel,1,0.7613576596355415,2016-10-05
GBR,301,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,301,0,Resort Hotel,0,0.023308489909845753,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
IRL,243,0,Resort Hotel,0,0.006361220564844906,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
OMN,383,1,Resort Hotel,0,0.001877131251120065,2016-10-05
PRT,30,0,Resort Hotel,1,0.5985133536906496,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
GBR,151,0,City Hotel,0,0.11408044204856682,2016-10-05
GBR,151,0,City Hotel,0,0.11408044204856682,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
CN,85,0,City Hotel,0,0.03374327456390052,2016-10-05
DEU,85,0,City Hotel,0,0.10198997061379067,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
CN,85,0,City Hotel,0,0.03374327456390052,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
CN,85,0,City Hotel,0,0.03374327456390052,2016-10-05
PRT,261,0,Resort Hotel,0,0.1741752148731526,2016-10-05
PRT,261,0,Resort Hotel,0,0.1741752148731526,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
GBR,151,0,City Hotel,0,0.11408044204856682,2016-10-05
GBR,151,0,City Hotel,0,0.11408044204856682,2016-10-05
DEU,261,0,Resort Hotel,0,0.00797470004727731,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
FRA,15,0,City Hotel,0,0.2779955930516886,2016-10-05
CN,85,0,City Hotel,0,0.03374327456390052,2016-10-05
LUX,203,0,City Hotel,0,0.22372109343955646,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,1,Resort Hotel,0,0.001512149827513628,2016-10-05
PRT,383,0,Resort Hotel,0,0.2565119422464943,2016-10-05
DEU,85,0,City Hotel,0,0.10198997061379067,2016-10-05
CN,85,0,City Hotel,0,0.03374327456390052,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
SWE,85,0,City Hotel,0,0.12412215866282611,2016-10-05
FRA,166,0,City Hotel,0,0.0924709429468493,2016-10-05
AUT,141,0,City Hotel,0,0.011163326560611775,2016-10-05
FRA,28,0,City Hotel,0,0.2779955930516886,2016-10-05
DEU,186,0,City Hotel,0,0.02361643549576232,2016-10-05
PRT,0,0,Resort Hotel,1,0.6407749232603864,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
DEU,111,0,City Hotel,0,0.052541715557134015,2016-10-05
GBR,1,0,City Hotel,1,0.5566941847394825,2016-10-05
FRA,33,0,City Hotel,0,0.2779955930516886,2016-10-05
POL,17,0,City Hotel,0,0.13560325690239586,2016-10-05
GBR,20,0,City Hotel,0,0.2599178338323412,2016-10-05
BRA,28,0,City Hotel,0,0.45588322838751566,2016-10-05
PRT,0,0,City Hotel,1,0.7712137568081386,2016-10-05
ESP,7,0,City Hotel,0,0.161573744399027,2016-10-05
PRT,3,0,City Hotel,1,0.7613576596355415,2016-10-05
PRT,3,0,City Hotel,1,0.7613576596355415,2016-10-05
USA,0,1,City Hotel,0,0.009285468582616922,2016-10-05
ISR,0,0,City Hotel,0,0.2569815142391857,2016-10-05
AUT,0,0,City Hotel,0,0.09042635569442425,2016-10-05
ISR,92,0,City Hotel,0,0.10632392151671384,2016-10-05
ISR,92,1,City Hotel,0,0.0030691900508865813,2016-10-05
GBR,73,0,City Hotel,0,0.19413911771134174,2016-10-05
GBR,1,0,City Hotel,1,0.5566941847394825,2016-10-05
JPN,194,0,City Hotel,0,0.01001897640008099,2016-10-05
DEU,213,0,City Hotel,0,0.027989591651146693,2016-10-05
FRA,7,0,City Hotel,0,0.26489270364197043,2016-10-05
GBR,54,0,City Hotel,0,0.2364705639248144,2016-10-05
DEU,106,0,City Hotel,0,0.052541715557134015,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
PRT,8,0,City Hotel,1,0.7059967484226786,2016-10-05
FRA,95,0,City Hotel,0,0.18937229866791463,2016-10-05
PRT,6,1,City Hotel,0,0.008656358662245017,2016-10-05
IND,135,0,City Hotel,0,0.31049543207351604,2016-10-05
POL,32,0,City Hotel,0,0.13560325690239586,2016-10-05
GBR,383,0,Resort Hotel,0,0.023308489909845753,2016-10-05
ESP,9,1,City Hotel,0,0.0074391075250911055,2016-10-05
DEU,106,0,City Hotel,0,0.052541715557134015,2016-10-05
PRT,2,0,City Hotel,1,0.7613576596355415,2016-10-05
TUN,72,0,City Hotel,0,0.18278486024901625,2016-10-06
USA,17,0,City Hotel,0,0.3496645607355627,2016-10-06
DEU,34,0,City Hotel,0,0.13389259009391052,2016-10-06
CHE,232,0,City Hotel,0,0.1124504867042455,2016-10-06
ITA,8,1,City Hotel,0,0.008050937611344006,2016-10-06
CHE,232,0,City Hotel,0,0.1124504867042455,2016-10-06
FRA,187,0,City Hotel,0,0.0924709429468493,2016-10-06
CHE,176,0,City Hotel,0,0.09618683881597802,2016-10-06
PRT,172,0,Resort Hotel,0,0.4532357020042472,2016-10-06
PRT,172,0,Resort Hotel,0,0.4532357020042472,2016-10-06
ESP,16,1,Resort Hotel,0,0.003786889694699465,2016-10-06
GBR,51,1,Resort Hotel,0,0.002952985315897267,2016-10-06
FRA,32,1,City Hotel,0,0.009520010029645861,2016-10-06
GBR,14,0,Resort Hotel,0,0.07568013126012148,2016-10-06
GBR,384,0,Resort Hotel,0,0.023308489909845753,2016-10-06
USA,17,1,Resort Hotel,0,0.004185706570304142,2016-10-06
DEU,260,0,City Hotel,0,0.010658793890194567,2016-10-06
ITA,37,0,Resort Hotel,0,0.09305195833068897,2016-10-06
IRL,50,0,Resort Hotel,0,0.05954012831007675,2016-10-06
AGO,10,0,City Hotel,1,0.9330563359686522,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
DEU,28,0,City Hotel,0,0.13560325690239586,2016-10-06
POL,45,1,Resort Hotel,0,0.0027240173641029266,2016-10-06
IRL,66,1,Resort Hotel,0,0.0025602383572444543,2016-10-06
PRT,48,0,Resort Hotel,1,0.581851262287124,2016-10-06
ESP,30,1,City Hotel,0,0.006209347216290703,2016-10-06
DEU,266,0,City Hotel,0,0.010658793890194567,2016-10-06
FRA,17,0,City Hotel,0,0.2779955930516886,2016-10-06
PRT,31,1,Resort Hotel,0,0.005692483749685758,2016-10-06
BRA,6,0,City Hotel,0,0.4394996822260939,2016-10-06
GBR,359,0,Resort Hotel,0,0.023308489909845753,2016-10-06
FRA,262,0,City Hotel,0,0.04341467356501483,2016-10-06
PRT,14,0,Resort Hotel,1,0.5985133536906496,2016-10-06
GBR,384,0,Resort Hotel,0,0.023308489909845753,2016-10-06
GBR,359,0,Resort Hotel,0,0.023308489909845753,2016-10-06
PRT,8,0,Resort Hotel,1,0.6100773219243502,2016-10-06
GBR,3,0,City Hotel,0,0.31900448061228015,2016-10-06
GBR,158,0,Resort Hotel,0,0.029145694938298283,2016-10-06
CHE,232,0,City Hotel,0,0.1124504867042455,2016-10-06
ITA,5,0,City Hotel,0,0.24096352041979127,2016-10-06
ESP,17,0,City Hotel,0,0.13560325690239586,2016-10-06
FRA,108,0,City Hotel,0,0.18937229866791463,2016-10-06
PRT,15,0,City Hotel,1,0.6958593123650985,2016-10-06
NOR,31,0,City Hotel,0,0.056511710932399484,2016-10-06
ESP,23,0,City Hotel,0,0.13560325690239586,2016-10-06
NOR,31,0,City Hotel,0,0.056511710932399484,2016-10-06
FRA,106,0,City Hotel,0,0.18937229866791463,2016-10-06
GBR,218,0,City Hotel,0,0.08331536941038942,2016-10-06
FRA,9,0,City Hotel,0,0.26489270364197043,2016-10-06
SWE,1,0,City Hotel,0,0.41818934957628884,2016-10-06
ISR,1,0,City Hotel,0,0.4422402800200855,2016-10-06
GBR,147,0,City Hotel,0,0.11408044204856682,2016-10-06
ESP,77,0,City Hotel,0,0.09417472160872421,2016-10-06
ESP,77,0,City Hotel,0,0.09417472160872421,2016-10-06
FRA,9,0,City Hotel,0,0.26489270364197043,2016-10-06
ISR,9,0,City Hotel,0,0.22835951892978523,2016-10-06
BRA,157,0,City Hotel,0,0.22275075759863588,2016-10-06
GBR,204,0,City Hotel,0,0.0709287698255948,2016-10-06
NZL,0,0,City Hotel,1,0.6887938422653425,2016-10-06
DEU,233,1,City Hotel,0,0.0016456923449915553,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
PRT,51,0,City Hotel,1,0.6810845009031028,2016-10-06
GBR,1,0,City Hotel,1,0.5566941847394825,2016-10-06
ESP,17,0,City Hotel,0,0.13560325690239586,2016-10-06
ITA,211,0,City Hotel,0,0.0557956610753175,2016-10-06
ITA,211,0,City Hotel,0,0.0557956610753175,2016-10-06
ESP,4,0,City Hotel,0,0.17791745480674614,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
GBR,85,0,City Hotel,0,0.2318772117574874,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
GBR,85,0,City Hotel,0,0.2318772117574874,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
POL,1,0,City Hotel,0,0.42562540493648404,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
CHE,71,0,City Hotel,0,0.2568728083404141,2016-10-06
GBR,35,0,City Hotel,0,0.257105370610523,2016-10-06
GBR,204,0,City Hotel,0,0.0709287698255948,2016-10-06
CHE,71,0,City Hotel,0,0.2568728083404141,2016-10-06
GBR,17,0,City Hotel,0,0.2599178338323412,2016-10-06
ESP,77,0,City Hotel,0,0.09417472160872421,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
GBR,7,0,City Hotel,0,0.2606740608812867,2016-10-06
PRT,3,0,City Hotel,1,0.7613576596355415,2016-10-06
GBR,77,0,City Hotel,0,0.19413911771134174,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
GBR,147,0,City Hotel,0,0.11408044204856682,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
DOM,338,0,City Hotel,0,0.036529963451349644,2016-10-06
FRA,187,0,City Hotel,0,0.0924709429468493,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
FRA,187,0,City Hotel,0,0.0924709429468493,2016-10-06
BRA,101,0,City Hotel,0,0.28034369349274557,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
ESP,3,0,City Hotel,0,0.20384280937107063,2016-10-06
HUN,5,0,City Hotel,0,0.12082855988232366,2016-10-06
FRA,187,0,City Hotel,0,0.0924709429468493,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
USA,95,0,City Hotel,0,0.22530223329847962,2016-10-06
DEU,3,0,City Hotel,0,0.20384280937107063,2016-10-06
NLD,2,0,City Hotel,0,0.1792049777063953,2016-10-06
POL,88,0,City Hotel,0,0.052541715557134015,2016-10-06
LUX,253,0,City Hotel,0,0.10246839694358541,2016-10-06
CHE,78,0,City Hotel,0,0.2568728083404141,2016-10-06
LUX,253,0,City Hotel,0,0.10246839694358541,2016-10-06
LUX,253,0,City Hotel,0,0.10246839694358541,2016-10-06
LUX,253,0,City Hotel,0,0.10246839694358541,2016-10-06
DEU,132,0,City Hotel,0,0.03471863166360978,2016-10-06
DEU,32,0,City Hotel,0,0.13560325690239586,2016-10-06
BEL,9,0,City Hotel,0,0.13616342320457073,2016-10-06
NLD,132,0,City Hotel,0,0.027461366107507226,2016-10-06
FRA,338,0,City Hotel,0,0.06911080692342292,2016-10-06
GBR,15,1,Resort Hotel,0,0.003298703648187859,2016-10-07
GBR,32,0,Resort Hotel,0,0.07568013126012148,2016-10-07
GBR,32,0,Resort Hotel,0,0.07568013126012148,2016-10-07
PRT,5,1,Resort Hotel,0,0.0061562449796288,2016-10-07
ESP,1,0,Resort Hotel,0,0.2585878321343127,2016-10-07
ITA,2,0,City Hotel,0,0.29665309611704976,2016-10-07
DEU,194,0,City Hotel,0,0.02361643549576232,2016-10-07
PRT,10,0,Resort Hotel,1,0.6100773219243502,2016-10-07
USA,53,0,City Hotel,0,0.33416413304146486,2016-10-07
PRT,2,0,City Hotel,1,0.7613576596355415,2016-10-07
PRT,12,0,Resort Hotel,1,0.6100773219243502,2016-10-07
PRT,3,0,Resort Hotel,1,0.6444032368520228,2016-10-07
PRT,3,0,Resort Hotel,1,0.6444032368520228,2016-10-07
AGO,0,1,Resort Hotel,0,0.0018509441326192385,2016-10-07
PRT,12,0,Resort Hotel,1,0.6100773219243502,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
GBR,150,0,Resort Hotel,0,0.029145694938298283,2016-10-07
FRA,25,0,City Hotel,0,0.2779955930516886,2016-10-07
FRA,68,0,City Hotel,0,0.24180963981424305,2016-10-07
FRA,68,0,City Hotel,0,0.24180963981424305,2016-10-07
FRA,45,0,City Hotel,0,0.27506021935924946,2016-10-07
GBR,203,0,City Hotel,0,0.0709287698255948,2016-10-07
DEU,99,0,City Hotel,0,0.052541715557134015,2016-10-07
ESP,147,0,City Hotel,0,0.03919863898531555,2016-10-07
IRL,88,0,City Hotel,0,0.04946398919890302,2016-10-07
PRT,385,0,Resort Hotel,0,0.2565119422464943,2016-10-07
AUT,180,0,City Hotel,0,0.0075347627132327415,2016-10-07
IRL,35,0,City Hotel,0,0.12668676418418115,2016-10-07
BEL,2,0,City Hotel,0,0.17315783333735493,2016-10-07
ESP,17,0,City Hotel,0,0.13560325690239586,2016-10-07
AUT,16,0,City Hotel,0,0.04601677241517309,2016-10-07
USA,163,0,City Hotel,0,0.18024001127028508,2016-10-07
NLD,51,0,City Hotel,0,0.10822924154242015,2016-10-07
DEU,75,0,City Hotel,0,0.09417472160872421,2016-10-07
BEL,28,0,City Hotel,0,0.12579811588380674,2016-10-07
BEL,28,0,City Hotel,0,0.12579811588380674,2016-10-07
USA,0,0,City Hotel,0,0.309826201152574,2016-10-07
BEL,28,0,City Hotel,0,0.12579811588380674,2016-10-07
FRA,16,0,City Hotel,0,0.2779955930516886,2016-10-07
DEU,75,0,City Hotel,0,0.09417472160872421,2016-10-07
CHE,89,0,City Hotel,0,0.19614054509818216,2016-10-07
GBR,360,0,Resort Hotel,0,0.023308489909845753,2016-10-07
GBR,360,1,Resort Hotel,0,0.001512149827513628,2016-10-07
FRA,93,0,City Hotel,0,0.18937229866791463,2016-10-07
ITA,94,0,City Hotel,0,0.10217499744376171,2016-10-07
ESP,11,0,City Hotel,0,0.161573744399027,2016-10-07
GBR,360,1,Resort Hotel,0,0.001512149827513628,2016-10-07
CHE,88,0,City Hotel,0,0.19614054509818216,2016-10-07
DEU,151,0,City Hotel,0,0.03919863898531555,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
GBR,235,0,Resort Hotel,0,0.014379092661960037,2016-10-07
DEU,253,0,City Hotel,0,0.010658793890194567,2016-10-07
USA,0,0,City Hotel,0,0.309826201152574,2016-10-07
SWE,9,0,City Hotel,0,0.15748602280695836,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
CHN,127,0,City Hotel,0,0.4025131815460125,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
PRT,3,0,City Hotel,1,0.7613576596355415,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
ROU,126,0,City Hotel,0,0.012445124356539513,2016-10-07
GBR,231,0,Resort Hotel,0,0.029827898162342666,2016-10-07
MAR,95,0,City Hotel,0,0.02006109686098659,2016-10-07
GBR,108,0,Resort Hotel,0,0.03819242643154838,2016-10-07
PRT,4,0,City Hotel,1,0.7294953430180765,2016-10-07
GBR,239,0,Resort Hotel,0,0.014379092661960037,2016-10-07
PRT,110,0,City Hotel,1,0.6980161011992432,2016-10-08
AUS,298,0,City Hotel,0,0.006976296398098159,2016-10-08
PRT,25,0,City Hotel,1,0.6958593123650985,2016-10-08
PRT,110,0,City Hotel,1,0.6980161011992432,2016-10-08
FRA,102,0,City Hotel,0,0.18937229866791463,2016-10-08
FRA,104,0,City Hotel,0,0.18937229866791463,2016-10-08
GBR,337,0,Resort Hotel,0,0.023308489909845753,2016-10-08
FRA,104,0,City Hotel,0,0.18937229866791463,2016-10-08
GBR,337,0,Resort Hotel,0,0.023308489909845753,2016-10-08
PRT,337,0,Resort Hotel,0,0.2565119422464943,2016-10-08
GBR,337,0,Resort Hotel,0,0.023308489909845753,2016-10-08
GBR,337,0,Resort Hotel,0,0.023308489909845753,2016-10-08
GBR,337,0,Resort Hotel,0,0.023308489909845753,2016-10-08
GBR,337,0,Resort Hotel,0,0.023308489909845753,2016-10-08
GBR,337,0,Resort Hotel,0,0.023308489909845753,2016-10-08
GBR,337,0,Resort Hotel,0,0.023308489909845753,2016-10-08
