country,lead_time,parking_spaces,hotel,y_pred,y_pred_proba,is_canceled,timestamp
ESP,189,1,Resort Hotel,0,0.0012208049819269157,0,2016-05-04
IRL,209,0,Resort Hotel,0,0.016823147295991242,0,2016-05-04
PRT,2,0,City Hotel,1,0.7613576596355415,0,2016-05-04
MAR,103,0,City Hotel,0,0.02006109686098659,1,2016-05-04
PRT,122,0,City Hotel,1,0.6063890875622843,0,2016-05-04
FRA,1,0,City Hotel,0,0.46404331299736207,0,2016-05-04
AUT,117,0,City Hotel,0,0.022986214546283447,0,2016-05-04
AUT,117,0,City Hotel,0,0.022986214546283447,0,2016-05-04
DEU,157,0,City Hotel,0,0.03919863898531555,0,2016-05-04
PRT,157,0,City Hotel,1,0.6360304992948599,0,2016-05-04
CHE,122,0,City Hotel,0,0.13663072374606772,0,2016-05-04
FRA,101,0,City Hotel,0,0.18937229866791463,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
CHE,190,0,City Hotel,0,0.09618683881597802,0,2016-05-04
PRT,28,0,Resort Hotel,1,0.5985133536906496,0,2016-05-04
GBR,164,0,Resort Hotel,0,0.029145694938298283,0,2016-05-04
GBR,164,0,Resort Hotel,0,0.029145694938298283,0,2016-05-04
CHE,190,0,City Hotel,0,0.09618683881597802,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
CHE,190,0,City Hotel,0,0.09618683881597802,0,2016-05-04
CHE,190,0,City Hotel,0,0.09618683881597802,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
PRT,288,0,City Hotel,0,0.26736303046374077,0,2016-05-04
PRT,288,0,City Hotel,0,0.26736303046374077,0,2016-05-04
DEU,148,0,City Hotel,0,0.03919863898531555,0,2016-05-04
DEU,148,0,City Hotel,0,0.03919863898531555,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
ESP,128,0,City Hotel,0,0.03471863166360978,0,2016-05-04
PRT,288,0,City Hotel,0,0.26736303046374077,0,2016-05-04
DEU,178,0,City Hotel,0,0.02361643549576232,1,2016-05-04
DEU,148,0,City Hotel,0,0.03919863898531555,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
CHE,190,0,City Hotel,0,0.09618683881597802,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
GBR,107,0,Resort Hotel,0,0.03819242643154838,0,2016-05-04
GBR,107,0,Resort Hotel,0,0.03819242643154838,0,2016-05-04
DEU,104,0,City Hotel,0,0.052541715557134015,0,2016-05-04
PRT,1,1,Resort Hotel,0,0.010662235813697763,0,2016-05-04
ITA,101,0,City Hotel,0,0.10217499744376171,0,2016-05-04
DEU,102,0,City Hotel,0,0.052541715557134015,0,2016-05-04
DEU,102,0,City Hotel,0,0.052541715557134015,0,2016-05-04
PRT,3,0,Resort Hotel,1,0.6444032368520228,0,2016-05-04
ISR,13,0,City Hotel,0,0.24024589336021443,0,2016-05-04
FRA,13,0,City Hotel,0,0.2779955930516886,0,2016-05-04
PRT,105,0,Resort Hotel,1,0.6009646039954705,0,2016-05-04
ESP,102,0,City Hotel,0,0.052541715557134015,0,2016-05-04
AUT,89,0,City Hotel,0,0.01676562019625516,0,2016-05-04
AUT,89,0,City Hotel,0,0.01676562019625516,0,2016-05-04
PRT,147,0,Resort Hotel,1,0.5324029945611779,0,2016-05-04
FRA,66,0,City Hotel,0,0.27506021935924946,0,2016-05-04
BEL,78,0,City Hotel,0,0.08706345563154971,0,2016-05-04
IRL,117,0,Resort Hotel,0,0.029782436005092755,0,2016-05-04
GBR,164,0,Resort Hotel,0,0.029145694938298283,0,2016-05-04
AUT,110,0,City Hotel,0,0.01676562019625516,0,2016-05-04
DEU,107,0,City Hotel,0,0.052541715557134015,0,2016-05-04
GBR,107,0,Resort Hotel,0,0.03819242643154838,0,2016-05-04
IRL,57,0,Resort Hotel,0,0.05954012831007675,0,2016-05-04
GBR,107,0,Resort Hotel,0,0.03819242643154838,0,2016-05-04
AUT,110,0,City Hotel,0,0.01676562019625516,0,2016-05-04
FRA,1,0,City Hotel,0,0.46404331299736207,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
FRA,117,0,City Hotel,0,0.23998302688327233,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
HRV,117,0,City Hotel,0,0.1388646496611474,0,2016-05-04
HRV,117,0,City Hotel,0,0.1388646496611474,0,2016-05-04
FRA,31,0,City Hotel,0,0.2779955930516886,0,2016-05-04
FRA,34,0,City Hotel,0,0.27506021935924946,0,2016-05-04
FRA,31,0,City Hotel,0,0.2779955930516886,0,2016-05-04
FRA,31,0,City Hotel,0,0.2779955930516886,0,2016-05-04
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-05-04
FRA,105,0,City Hotel,0,0.18937229866791463,0,2016-05-04
PRT,112,0,City Hotel,1,0.6980161011992432,0,2016-05-04
NOR,103,0,City Hotel,0,0.020734312159539855,0,2016-05-04
NOR,103,0,City Hotel,0,0.020734312159539855,0,2016-05-04
PRT,103,0,City Hotel,1,0.6980161011992432,0,2016-05-04
NOR,103,0,City Hotel,0,0.020734312159539855,0,2016-05-04
ESP,115,0,City Hotel,0,0.059232298183658424,0,2016-05-04
PRT,110,0,City Hotel,1,0.6980161011992432,0,2016-05-04
FRA,101,0,City Hotel,0,0.18937229866791463,0,2016-05-04
DEU,148,0,City Hotel,0,0.03919863898531555,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
DEU,148,0,City Hotel,0,0.03919863898531555,0,2016-05-04
PRT,288,0,City Hotel,0,0.26736303046374077,0,2016-05-04
DEU,148,0,City Hotel,0,0.03919863898531555,0,2016-05-04
NLD,154,0,City Hotel,0,0.03103502200222029,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
PRT,190,0,City Hotel,0,0.4671795260045603,1,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
DEU,178,0,City Hotel,0,0.02361643549576232,1,2016-05-04
DEU,134,0,City Hotel,0,0.03471863166360978,0,2016-05-04
DEU,124,0,City Hotel,0,0.03471863166360978,0,2016-05-04
DNK,139,0,City Hotel,0,0.09628295791227853,0,2016-05-04
DNK,139,0,City Hotel,0,0.09628295791227853,0,2016-05-04
ESP,130,0,City Hotel,0,0.03471863166360978,0,2016-05-04
BEL,154,0,City Hotel,0,0.03607337324857357,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
GBR,108,0,Resort Hotel,0,0.03819242643154838,0,2016-05-04
BEL,154,0,City Hotel,0,0.03607337324857357,0,2016-05-04
GBR,56,0,Resort Hotel,0,0.06734072155638035,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
PRT,288,0,City Hotel,0,0.26736303046374077,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
ESP,130,0,City Hotel,0,0.03471863166360978,0,2016-05-04
FRA,288,0,City Hotel,0,0.06911080692342292,0,2016-05-04
DEU,148,0,City Hotel,0,0.03919863898531555,0,2016-05-04
PRT,1,0,City Hotel,1,0.8422956635560859,0,2016-05-05
GBR,228,0,City Hotel,0,0.08331536941038942,0,2016-05-05
FRA,10,0,City Hotel,0,0.26489270364197043,0,2016-05-05
FRA,32,0,Resort Hotel,0,0.11376181447116367,0,2016-05-05
FRA,32,1,Resort Hotel,0,0.003476627184484013,0,2016-05-05
CN,109,0,Resort Hotel,0,0.006931912586634813,0,2016-05-05
USA,95,0,City Hotel,0,0.22530223329847962,0,2016-05-05
PRT,112,0,City Hotel,1,0.6980161011992432,0,2016-05-05
FRA,30,0,City Hotel,0,0.2779955930516886,0,2016-05-05
DEU,95,0,City Hotel,0,0.052541715557134015,0,2016-05-05
FRA,0,0,Resort Hotel,0,0.12888811312063375,0,2016-05-05
PRT,3,1,Resort Hotel,0,0.00661873799602207,0,2016-05-05
DEU,190,1,City Hotel,0,0.001382710545716788,0,2016-05-05
DEU,190,0,City Hotel,0,0.02361643549576232,0,2016-05-05
ESP,2,1,City Hotel,0,0.009162723600304604,0,2016-05-05
FRA,102,0,Resort Hotel,0,0.07225557357968973,0,2016-05-05
FRA,102,1,Resort Hotel,0,0.002087676268428307,0,2016-05-05
PRT,105,0,Resort Hotel,1,0.6009646039954705,0,2016-05-05
PRT,1,0,Resort Hotel,1,0.7456242794489204,0,2016-05-05
FRA,54,0,City Hotel,0,0.27506021935924946,0,2016-05-05
IRL,112,0,Resort Hotel,0,0.022206294578108514,0,2016-05-05
ESP,117,0,City Hotel,0,0.06972936181339276,0,2016-05-05
GBR,48,0,City Hotel,0,0.257105370610523,0,2016-05-05
GBR,10,0,City Hotel,0,0.2606740608812867,0,2016-05-05
PRT,4,0,Resort Hotel,1,0.620633999200891,0,2016-05-05
PRT,9,1,Resort Hotel,0,0.0061562449796288,0,2016-05-05
PRT,0,0,Resort Hotel,1,0.6407749232603864,0,2016-05-05
BRA,179,0,Resort Hotel,0,0.0990813297657948,0,2016-05-05
IRL,260,0,Resort Hotel,0,0.006361220564844906,0,2016-05-05
GBR,354,0,Resort Hotel,0,0.023308489909845753,0,2016-05-05
FRA,1,1,City Hotel,0,0.019223139093363435,0,2016-05-05
USA,1,0,City Hotel,1,0.5565662973132056,0,2016-05-05
PRT,0,0,Resort Hotel,1,0.6407749232603864,1,2016-05-05
PRT,2,0,Resort Hotel,1,0.6444032368520228,1,2016-05-05
PRT,252,0,Resort Hotel,0,0.1741752148731526,0,2016-05-05
ITA,53,0,City Hotel,0,0.22962329131655243,0,2016-05-05
PRT,112,1,City Hotel,0,0.008435340418800454,0,2016-05-05
PRT,112,0,City Hotel,1,0.6980161011992432,0,2016-05-05
DEU,0,0,City Hotel,0,0.20950825009107177,0,2016-05-05
NLD,0,0,Resort Hotel,0,0.08247299778260343,0,2016-05-05
ITA,16,0,City Hotel,0,0.23222910491781568,0,2016-05-05
TUR,13,0,City Hotel,1,0.7129683643959757,0,2016-05-05
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-05-05
GBR,185,0,City Hotel,0,0.0709287698255948,0,2016-05-05
ESP,49,0,City Hotel,0,0.13389259009391052,0,2016-05-05
ESP,49,0,City Hotel,0,0.13389259009391052,0,2016-05-05
ESP,49,0,City Hotel,0,0.13389259009391052,0,2016-05-05
GBR,185,0,City Hotel,0,0.0709287698255948,0,2016-05-05
ESP,49,0,City Hotel,0,0.13389259009391052,0,2016-05-05
GBR,185,0,City Hotel,0,0.0709287698255948,0,2016-05-05
ESP,49,0,City Hotel,0,0.13389259009391052,0,2016-05-05
PRT,185,0,City Hotel,0,0.4671795260045603,0,2016-05-05
CHE,18,0,City Hotel,0,0.3225273873812607,0,2016-05-05
GBR,185,0,City Hotel,0,0.0709287698255948,0,2016-05-05
GBR,185,0,City Hotel,0,0.0709287698255948,0,2016-05-05
ESP,117,0,City Hotel,0,0.06972936181339276,0,2016-05-05
ESP,117,1,City Hotel,0,0.0029418740949466397,0,2016-05-05
PRT,9,0,City Hotel,1,0.7059967484226786,0,2016-05-05
FRA,0,0,City Hotel,0,0.3533589140065247,0,2016-05-05
DEU,140,0,Resort Hotel,0,0.018159915790878167,0,2016-05-05
FRA,112,0,City Hotel,0,0.18937229866791463,0,2016-05-05
PRT,146,0,Resort Hotel,1,0.5324029945611779,0,2016-05-05
FRA,99,0,City Hotel,0,0.18937229866791463,0,2016-05-05
DEU,123,0,City Hotel,0,0.03471863166360978,0,2016-05-05
PRT,146,1,Resort Hotel,0,0.005675324331303668,0,2016-05-05
FRA,289,0,City Hotel,0,0.06911080692342292,0,2016-05-05
USA,67,0,Resort Hotel,0,0.1169507842499779,0,2016-05-05
ESP,132,0,City Hotel,0,0.03471863166360978,0,2016-05-05
ESP,135,0,City Hotel,0,0.03471863166360978,0,2016-05-05
ESP,129,0,City Hotel,0,0.03471863166360978,0,2016-05-05
BRA,146,0,Resort Hotel,0,0.13123596729190046,0,2016-05-05
GBR,124,0,City Hotel,0,0.10195031435959266,0,2016-05-05
PRT,123,0,City Hotel,1,0.6063890875622843,0,2016-05-05
FRA,142,0,City Hotel,0,0.13157986062002142,0,2016-05-05
DEU,150,0,City Hotel,0,0.03919863898531555,0,2016-05-05
DEU,124,0,City Hotel,0,0.03471863166360978,0,2016-05-05
DEU,124,0,City Hotel,0,0.03471863166360978,0,2016-05-05
DEU,148,0,City Hotel,0,0.03919863898531555,0,2016-05-05
ESP,130,0,City Hotel,0,0.03471863166360978,0,2016-05-05
GBR,38,0,Resort Hotel,0,0.07466011589811253,0,2016-05-05
GBR,127,0,City Hotel,0,0.10195031435959266,0,2016-05-05
PRT,27,1,Resort Hotel,0,0.006007771481601029,0,2016-05-05
ESP,136,0,City Hotel,0,0.03471863166360978,0,2016-05-05
GBR,38,0,Resort Hotel,0,0.07466011589811253,0,2016-05-05
GBR,38,0,Resort Hotel,0,0.07466011589811253,0,2016-05-05
GBR,29,0,Resort Hotel,0,0.07568013126012148,0,2016-05-05
FRA,183,0,City Hotel,0,0.0924709429468493,0,2016-05-05
PRT,27,1,Resort Hotel,0,0.006007771481601029,0,2016-05-05
FRA,183,0,City Hotel,0,0.0924709429468493,0,2016-05-05
IRL,112,0,Resort Hotel,0,0.022206294578108514,0,2016-05-05
FRA,55,0,City Hotel,0,0.27506021935924946,0,2016-05-05
DEU,123,0,City Hotel,0,0.03471863166360978,0,2016-05-05
ESP,132,0,City Hotel,0,0.03471863166360978,0,2016-05-05
FRA,95,0,City Hotel,0,0.18937229866791463,0,2016-05-05
PRT,82,0,Resort Hotel,1,0.51978203680341,0,2016-05-06
BEL,37,0,City Hotel,0,0.12419337129906698,0,2016-05-06
CHN,36,0,City Hotel,1,0.6544594816896475,0,2016-05-06
PRT,78,0,Resort Hotel,1,0.51978203680341,0,2016-05-06
GBR,262,0,Resort Hotel,0,0.014379092661960037,0,2016-05-06
GBR,232,0,Resort Hotel,0,0.029827898162342666,0,2016-05-06
GBR,232,0,Resort Hotel,0,0.029827898162342666,0,2016-05-06
GBR,236,0,Resort Hotel,0,0.014379092661960037,0,2016-05-06
ESP,3,1,Resort Hotel,0,0.00488067228372412,0,2016-05-06
PRT,24,0,Resort Hotel,1,0.5985133536906496,0,2016-05-06
AUT,24,0,Resort Hotel,0,0.0210134432378376,0,2016-05-06
PRT,24,0,Resort Hotel,1,0.5985133536906496,0,2016-05-06
AUT,24,0,Resort Hotel,0,0.0210134432378376,0,2016-05-06
PRT,24,0,Resort Hotel,1,0.5985133536906496,0,2016-05-06
AUT,24,0,Resort Hotel,0,0.0210134432378376,0,2016-05-06
AUT,24,0,Resort Hotel,0,0.0210134432378376,0,2016-05-06
AUT,23,0,Resort Hotel,0,0.0210134432378376,0,2016-05-06
IRL,66,0,Resort Hotel,0,0.05189543766270379,0,2016-05-06
IRL,110,0,Resort Hotel,0,0.022206294578108514,0,2016-05-06
ITA,125,0,City Hotel,0,0.06873688800420928,0,2016-05-06
GBR,127,0,City Hotel,0,0.10195031435959266,0,2016-05-06
GBR,127,0,City Hotel,0,0.10195031435959266,0,2016-05-06
DEU,152,0,City Hotel,0,0.03919863898531555,0,2016-05-06
PRT,24,0,Resort Hotel,1,0.5985133536906496,0,2016-05-06
AUT,24,0,Resort Hotel,0,0.0210134432378376,0,2016-05-06
PRT,24,0,Resort Hotel,1,0.5985133536906496,0,2016-05-06
DEU,24,0,Resort Hotel,0,0.07464962001204087,0,2016-05-06
NLD,63,0,City Hotel,0,0.0949643341473909,0,2016-05-06
PRT,138,1,City Hotel,0,0.007043318142004141,0,2016-05-06
ESP,138,1,City Hotel,0,0.0017680730137350786,0,2016-05-06
GBR,53,0,Resort Hotel,0,0.06734072155638035,0,2016-05-06
PRT,0,1,Resort Hotel,0,0.007123345744162655,0,2016-05-06
FRA,71,0,City Hotel,0,0.22788247892344035,1,2016-05-06
GBR,127,0,City Hotel,0,0.10195031435959266,0,2016-05-06
FRA,126,0,City Hotel,0,0.13157986062002142,0,2016-05-06
DEU,24,0,Resort Hotel,0,0.07464962001204087,0,2016-05-06
AUT,24,0,Resort Hotel,0,0.0210134432378376,0,2016-05-06
AUT,24,0,Resort Hotel,0,0.0210134432378376,0,2016-05-06
CHN,36,0,City Hotel,1,0.6544594816896475,0,2016-05-06
DEU,63,0,City Hotel,0,0.11789814447563053,0,2016-05-06
PRT,90,0,City Hotel,1,0.6980161011992432,0,2016-05-06
FRA,72,0,City Hotel,0,0.22788247892344035,0,2016-05-06
GBR,113,0,Resort Hotel,0,0.03819242643154838,0,2016-05-06
NLD,26,1,Resort Hotel,0,0.002704824832341882,0,2016-05-06
CHN,49,0,City Hotel,1,0.6544594816896475,0,2016-05-06
DEU,39,0,City Hotel,0,0.13389259009391052,0,2016-05-06
ESP,37,0,Resort Hotel,0,0.07951514521127646,0,2016-05-06
PRT,32,0,City Hotel,1,0.6842630010681366,0,2016-05-06
PRT,9,0,City Hotel,1,0.7059967484226786,0,2016-05-06
PRT,69,0,City Hotel,1,0.6242324379207522,0,2016-05-06
ISR,69,0,City Hotel,0,0.18237001045200263,0,2016-05-06
GBR,46,0,City Hotel,0,0.257105370610523,0,2016-05-06
ISR,69,0,City Hotel,0,0.18237001045200263,0,2016-05-06
HUN,11,0,City Hotel,0,0.12082855988232366,0,2016-05-06
FRA,81,0,City Hotel,0,0.22788247892344035,0,2016-05-06
PRT,0,0,Resort Hotel,1,0.6407749232603864,0,2016-05-06
FRA,15,0,City Hotel,0,0.2779955930516886,0,2016-05-06
PRT,4,0,Resort Hotel,1,0.620633999200891,0,2016-05-06
PRT,4,0,Resort Hotel,1,0.620633999200891,0,2016-05-06
GBR,108,0,City Hotel,0,0.1455385614544664,0,2016-05-06
IRL,113,0,Resort Hotel,0,0.022206294578108514,0,2016-05-06
GBR,19,0,Resort Hotel,0,0.07568013126012148,0,2016-05-06
AUT,107,0,City Hotel,0,0.01676562019625516,0,2016-05-06
DEU,83,0,City Hotel,0,0.09417472160872421,0,2016-05-06
FRA,113,1,Resort Hotel,0,0.002087676268428307,0,2016-05-06
FRA,114,0,City Hotel,0,0.2096315474932912,0,2016-05-06
PRT,32,1,Resort Hotel,0,0.005692483749685758,0,2016-05-06
NOR,83,0,City Hotel,0,0.038179385442379046,0,2016-05-06
ESP,21,0,Resort Hotel,0,0.08059571331767551,0,2016-05-06
PRT,15,1,Resort Hotel,0,0.006007771481601029,0,2016-05-06
PRT,40,0,Resort Hotel,1,0.581851262287124,0,2016-05-06
PRT,26,0,Resort Hotel,1,0.5985133536906496,0,2016-05-06
FRA,109,0,City Hotel,0,0.18937229866791463,0,2016-05-06
PRT,2,0,Resort Hotel,1,0.6444032368520228,0,2016-05-06
PRT,4,0,Resort Hotel,1,0.620633999200891,0,2016-05-06
GBR,121,0,Resort Hotel,0,0.025783804375582694,0,2016-05-06
FRA,17,0,City Hotel,0,0.2779955930516886,0,2016-05-06
ESP,77,0,City Hotel,0,0.09417472160872421,0,2016-05-06
ESP,81,0,City Hotel,0,0.09417472160872421,0,2016-05-06
FRA,40,0,City Hotel,0,0.27506021935924946,0,2016-05-06
GBR,71,0,City Hotel,0,0.19413911771134174,0,2016-05-06
ESP,77,0,City Hotel,0,0.09417472160872421,0,2016-05-06
CYP,19,0,City Hotel,0,0.24075363145764586,0,2016-05-06
ESP,12,0,City Hotel,0,0.14137264021674306,0,2016-05-06
CYP,19,0,City Hotel,0,0.24075363145764586,0,2016-05-06
GBR,52,0,City Hotel,0,0.2364705639248144,0,2016-05-06
DEU,112,0,City Hotel,0,0.052541715557134015,0,2016-05-06
PRT,4,0,Resort Hotel,1,0.620633999200891,0,2016-05-06
GBR,71,0,City Hotel,0,0.19413911771134174,0,2016-05-06
PRT,12,0,Resort Hotel,1,0.6100773219243502,0,2016-05-06
AUT,4,0,Resort Hotel,0,0.02907619124431678,0,2016-05-06
ESP,78,0,City Hotel,0,0.09417472160872421,0,2016-05-06
PRT,15,1,Resort Hotel,0,0.006007771481601029,0,2016-05-06
PRT,4,0,Resort Hotel,1,0.620633999200891,0,2016-05-06
ESP,77,0,City Hotel,0,0.09417472160872421,0,2016-05-06
CHN,48,0,City Hotel,1,0.6544594816896475,0,2016-05-06
PRT,36,0,Resort Hotel,1,0.581851262287124,0,2016-05-06
BRA,62,0,City Hotel,0,0.4184879187523605,0,2016-05-06
FRA,21,0,City Hotel,0,0.2779955930516886,0,2016-05-06
PRT,44,1,Resort Hotel,0,0.005692483749685758,0,2016-05-06
FRA,59,0,City Hotel,0,0.27506021935924946,0,2016-05-07
BRA,13,0,City Hotel,0,0.45588322838751566,0,2016-05-07
CHE,34,0,City Hotel,0,0.30766083111555304,0,2016-05-07
ISR,14,0,City Hotel,0,0.24024589336021443,0,2016-05-07
IRL,59,0,Resort Hotel,0,0.05189543766270379,0,2016-05-07
FRA,11,0,City Hotel,0,0.26489270364197043,0,2016-05-07
FRA,93,1,City Hotel,0,0.0057305450804522136,0,2016-05-07
DEU,2,0,City Hotel,0,0.20384280937107063,0,2016-05-07
POL,0,0,City Hotel,0,0.24427848695798712,0,2016-05-07
IRL,110,0,Resort Hotel,0,0.022206294578108514,0,2016-05-07
NLD,77,0,City Hotel,0,0.0754608694493127,0,2016-05-07
FRA,89,0,City Hotel,0,0.18937229866791463,0,2016-05-07
PRT,5,1,Resort Hotel,0,0.0061562449796288,0,2016-05-07
PRT,16,0,Resort Hotel,1,0.5985133536906496,0,2016-05-07
AUT,2,0,City Hotel,0,0.07877574789839618,0,2016-05-07
ITA,122,0,City Hotel,0,0.06873688800420928,0,2016-05-07
DEU,81,0,Resort Hotel,0,0.05074987390600821,0,2016-05-07
PRT,18,0,Resort Hotel,1,0.5985133536906496,0,2016-05-07
FRA,90,0,City Hotel,0,0.18937229866791463,0,2016-05-07
PRT,48,0,City Hotel,1,0.6810845009031028,0,2016-05-07
PRT,37,0,City Hotel,1,0.6810845009031028,0,2016-05-07
IRL,13,0,Resort Hotel,0,0.060367048829450994,0,2016-05-07
PRT,87,0,City Hotel,1,0.7292130295152582,0,2016-05-07
PRT,30,1,Resort Hotel,0,0.006007771481601029,0,2016-05-07
IRL,59,1,Resort Hotel,0,0.0025602383572444543,0,2016-05-07
DEU,17,0,City Hotel,0,0.13560325690239586,0,2016-05-07
ITA,32,0,City Hotel,0,0.23222910491781568,0,2016-05-07
PRT,39,0,Resort Hotel,1,0.581851262287124,0,2016-05-07
PRT,18,0,Resort Hotel,1,0.5985133536906496,0,2016-05-07
GBR,30,1,City Hotel,0,0.012871161080392136,0,2016-05-07
IRL,59,0,Resort Hotel,0,0.05189543766270379,0,2016-05-07
FRA,11,0,City Hotel,0,0.26489270364197043,0,2016-05-07
GBR,16,0,City Hotel,0,0.2599178338323412,0,2016-05-07
PRT,24,0,City Hotel,1,0.6958593123650985,0,2016-05-07
FRA,107,0,City Hotel,0,0.18937229866791463,0,2016-05-07
BEL,16,0,City Hotel,0,0.12579811588380674,0,2016-05-07
PRT,37,0,Resort Hotel,1,0.581851262287124,0,2016-05-07
PRT,32,0,City Hotel,1,0.6842630010681366,0,2016-05-07
ARG,176,0,Resort Hotel,0,0.08813382935734564,0,2016-05-07
PRT,38,1,Resort Hotel,0,0.005692483749685758,0,2016-05-07
GBR,207,0,Resort Hotel,0,0.025174959896433556,0,2016-05-07
ESP,40,0,Resort Hotel,0,0.07951514521127646,0,2016-05-07
FRA,88,0,City Hotel,0,0.18937229866791463,0,2016-05-07
DEU,109,0,City Hotel,0,0.052541715557134015,0,2016-05-07
DEU,109,0,City Hotel,0,0.052541715557134015,0,2016-05-07
PRT,58,0,Resort Hotel,1,0.581851262287124,0,2016-05-07
PRT,1,0,City Hotel,1,0.8422956635560859,0,2016-05-07
BRA,32,0,City Hotel,0,0.4424680541712538,0,2016-05-07
PRT,48,0,City Hotel,1,0.6810845009031028,0,2016-05-07
PRT,58,0,Resort Hotel,1,0.581851262287124,0,2016-05-07
DEU,4,0,City Hotel,0,0.17791745480674614,0,2016-05-07
USA,24,0,City Hotel,0,0.3496645607355627,0,2016-05-07
USA,24,0,City Hotel,0,0.3496645607355627,0,2016-05-07
USA,1,0,City Hotel,1,0.5565662973132056,0,2016-05-07
GBR,110,0,Resort Hotel,0,0.03819242643154838,0,2016-05-07
IRL,102,0,Resort Hotel,0,0.022206294578108514,0,2016-05-07
FRA,2,0,City Hotel,0,0.3237537396614964,0,2016-05-07
GBR,110,0,Resort Hotel,0,0.03819242643154838,0,2016-05-07
BEL,55,0,City Hotel,0,0.12419337129906698,0,2016-05-07
USA,1,0,City Hotel,1,0.5565662973132056,0,2016-05-07
BEL,13,0,City Hotel,0,0.12579811588380674,0,2016-05-07
FRA,90,0,City Hotel,0,0.18937229866791463,0,2016-05-07
BRA,29,0,City Hotel,0,0.45588322838751566,0,2016-05-07
ITA,6,0,City Hotel,0,0.24096352041979127,0,2016-05-07
NLD,142,0,Resort Hotel,0,0.011210670199045748,0,2016-05-07
PRT,45,1,Resort Hotel,0,0.005692483749685758,0,2016-05-07
PRT,58,1,Resort Hotel,0,0.005692483749685758,0,2016-05-07
DEU,66,0,City Hotel,0,0.11789814447563053,0,2016-05-07
ESP,5,0,City Hotel,0,0.161573744399027,0,2016-05-07
GBR,92,0,Resort Hotel,0,0.03819242643154838,0,2016-05-07
FRA,76,0,City Hotel,0,0.22788247892344035,0,2016-05-07
GBR,92,0,Resort Hotel,0,0.03819242643154838,0,2016-05-07
GRC,17,0,City Hotel,0,0.0816689531208411,0,2016-05-07
GBR,212,0,Resort Hotel,0,0.029827898162342666,0,2016-05-07
PRT,6,0,Resort Hotel,1,0.6100773219243502,0,2016-05-07
PRT,82,0,Resort Hotel,1,0.51978203680341,0,2016-05-07
PRT,45,0,Resort Hotel,1,0.581851262287124,0,2016-05-07
PRT,58,0,Resort Hotel,1,0.581851262287124,0,2016-05-07
GBR,48,0,Resort Hotel,0,0.07466011589811253,0,2016-05-07
PRT,3,0,Resort Hotel,1,0.6444032368520228,0,2016-05-07
PRT,5,0,Resort Hotel,1,0.6100773219243502,0,2016-05-07
PRT,30,1,Resort Hotel,0,0.006007771481601029,0,2016-05-07
PRT,18,0,Resort Hotel,1,0.5985133536906496,0,2016-05-07
OMN,31,0,Resort Hotel,1,0.5507437885221614,0,2016-05-07
FRA,4,0,Resort Hotel,0,0.11159597682700995,0,2016-05-07
GBR,59,0,Resort Hotel,0,0.06734072155638035,0,2016-05-07
GBR,39,0,Resort Hotel,0,0.07466011589811253,0,2016-05-07
IRL,46,0,Resort Hotel,0,0.05954012831007675,0,2016-05-07
PRT,1,0,Resort Hotel,1,0.7456242794489204,1,2016-05-07
GBR,6,0,City Hotel,0,0.2606740608812867,0,2016-05-07
PRT,39,0,Resort Hotel,1,0.581851262287124,1,2016-05-07
GBR,49,0,City Hotel,0,0.2364705639248144,0,2016-05-07
GBR,256,0,Resort Hotel,0,0.014379092661960037,0,2016-05-07
PRT,1,0,Resort Hotel,1,0.7456242794489204,1,2016-05-07
